NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA
PT112;0313;031323;30/09/2013;Lage;Lage;2895;4668000
PT112;0313;031324;no;Lanhas;Lanhas;581;1829600
PT112;0313;031325;no;Loureira;Loureira;1152;1759500
PT112;0313;031328;no;Moure;Moure;1421;4501700
PT112;0313;031330;no;Oleiros;Oleiros;1169;3779000
PT112;0313;031331;no;Parada de Gatim;Parada de Gatim;793;3215200
PT112;0313;031335;no;Pico;Pico;610;2801800
PT112;0313;031337;no;Ponte;Ponte;483;3412100
PT112;0313;031340;no;Sabariz;Sabariz;443;2070100
PT112;0313;031342;no;Vila de Prado;Vila de Prado;4472;5515100
