ID;share_of_households_with_air_conditioning;homeownership_rate;average_household_age;share_of_population_under_4_years_old;share_of_population_over_64_years_old;unemployment_rate;share_of_superior_edu;percentage_overcrowded_households;building_state_of_conservation_index;main_heating_energy_source_share_of_electricity;main_heating_energy_source_share_of_wood_coal_and_other_solid_fuels;main_heating_energy_source_share_of_petroleum_diesel_and_other_liquid_fuels;main_heating_energy_source_share_of_gas;main_heating_energy_source_share_of_other
020106;0,307790549;0,848381601;1977,217762;0,041510718;0,215039129;0,130368681;0,077407281;8,57;4,745757285;0,50617284;0,404853129;0,008939974;0,012345679;0,001277139
020203;0,265822785;0,869198312;1976,636919;0,041118421;0,254934211;0,066371681;0,032894737;7,59;4,262376238;0,160337553;0,691983122;0,11814346;0,004219409;0
020205;0,119863014;0,888888889;1954,270042;0,023041475;0,397849462;0,208333333;0,02764977;10,27;4,655853315;0,150684932;0,794520548;0;0,003424658;0
020206;0,029787234;0,906382979;1957,692053;0,011299435;0,559322034;0,209302326;0,009416196;5,96;4,434482759;0,055319149;0,927659574;0;0,004255319;0
020208;0,192982456;0,828947368;1958,9511;0,037313433;0,281716418;0,184549356;0,009328358;19,74;4,706896552;0,118421053;0,837719298;0,004385965;0,013157895;0
020209;0,280072904;0,808626974;1966,377271;0,046305182;0,240882917;0,113402062;0,065259117;9,235;4,868268803;0,424665857;0,487241798;0,017618469;0,020048603;0,001215067
020210;0,054892601;0,866348449;1958,617758;0,023036649;0,392670157;0,129692833;0,020942408;11,51;4,697732997;0,143198091;0,811455847;0;0,002386635;0,002386635
020301;0,180722892;0,733197556;1960,745853;0,034154091;0,297855441;0,094594595;0,0675139;10,04;4,774731824;0,495983936;0,419678715;0,004016064;0,024096386;0,002008032
020302;0,145877378;0,801268499;1977,283715;0,040963855;0,265863454;0,106813996;0,049799197;8,88;4,448717949;0,458773784;0,467230444;0,002114165;0,023255814;0
020401;0,209401709;0,86039886;1961,814181;0,042529989;0,248636859;0,164540816;0,045801527;9,83;4,883074407;0,800569801;0,121082621;0;0,028490028;0,001424501
020502;0,159383033;0,784061697;1951,433099;0,037694013;0,249445676;0,095923261;0,029933481;12,08;4,572443182;0,42159383;0,473007712;0;0,043701799;0
020503;0,225925926;0,85;1951,801986;0,038431975;0,269023828;0,11559633;0,083013067;9,63;3,868932039;0,448148148;0,407407407;0,005555556;0,025925926;0
020504;0,146953405;0,863554758;1982,452351;0,036075036;0,252525253;0,162393162;0,038961039;9,14;4,843554443;0,288530466;0,632616487;0;0,012544803;0,001792115
020506;0,277777778;0,795321637;1962,7577;0,041213509;0,234115627;0,134760705;0,065827132;10,09;4,589098532;0,558479532;0,383040936;0,002923977;0,007309942;0,001461988
020510;0,25;0,858181818;1978,625382;0,033564815;0,327546296;0,112947658;0,039351852;10,71;4,679012346;0,553571429;0,389285714;0;0,014285714;0,003571429
020516;0,251121076;0,748878924;1950,653947;0,049209139;0,228471002;0,111524164;0,04745167;10,76;4,851648352;0,506726457;0,399103139;0;0,022421525;0
020519;0,144303797;0,817258883;1934,648448;0,037790698;0,338178295;0,088235294;0,03003876;9,12;4,668956044;0,275949367;0,670886076;0;0,002531646;0
020520;0,352350637;0,775700935;1968,817268;0,059552681;0,169675739;0,112306531;0,139315548;11,35;4,675620438;0,702497551;0,24387855;0,001469148;0,009304603;0,000734574
020521;0,368729989;0,758995369;1965,878387;0,049661077;0,196004281;0,110947616;0,165822333;8,015;4,682484076;0,817680541;0,125222341;0,001245109;0,016720028;0,001778726
020522;0,193078324;0,791896869;1943,857143;0,045857988;0,284023669;0,14638448;0,034023669;13,455;4,806243272;0,327868852;0,615664845;0,001821494;0,009107468;0,001821494
020523;0,199519231;0,857487923;1955,216163;0,031600408;0,307849134;0,098984772;0,04587156;9,92;4,123489933;0,435096154;0,4375;0,002403846;0,019230769;0
020524;0,202479339;0,797520661;1944,195853;0,036713287;0,251748252;0,128514056;0,059440559;13,165;4,641826923;0,446280992;0,475206612;0;0,016528926;0
020603;0,157142857;0,88172043;1963,616109;0,029275809;0,342064715;0,116731518;0,038520801;11,43;4,666666667;0,307142857;0,607142857;0;0,039285714;0,003571429
020604;0,190123457;0,881188119;1941,462891;0,024390244;0,307529162;0,121813031;0,016967126;10,62;4,585333333;0,22962963;0,701234568;0,004938272;0,004938272;0
020605;0,205479452;0,821917808;1938,813019;0,038461538;0,301775148;0,132352941;0,023668639;8,22;4,601123596;0,123287671;0,760273973;0;0,01369863;0
020606;0,251212415;0,803588749;1969,198335;0,039468762;0,215862327;0,097244094;0,095959596;9,71;4,741710875;0,416100873;0,48157129;0,008729389;0,034917556;0,002909796
020701;0,235245902;0,755573906;1963,300332;0,045674531;0,222323049;0,125247198;0,084996975;10,49;4,649211712;0,645081967;0,286885246;0,009836066;0,012295082;0
020702;0,153110048;0,859223301;1972,906593;0,043993232;0,225042301;0,207272727;0,021996616;8,61;4,20754717;0,397129187;0,559808612;0;0,014354067;0
020703;0,115384615;0,865168539;1979,208831;0,027237354;0,43385214;0,128205128;0,042801556;6,04;4,631961259;0,417582418;0,505494505;0;0,005494505;0
020704;0,111650485;0,861386139;1986,292763;0,025695931;0,327623126;0,256830601;0,025695931;7,77;4,763636364;0,368932039;0,504854369;0,004854369;0,029126214;0
020803;0,229927007;0,855575868;1971,940523;0,038632987;0,281575037;0,193220339;0,021545319;8,94;4,825439783;0,319343066;0,635036496;0,001824818;0,005474453;0,001824818
020804;0,295652174;0,851528384;1983,440141;0,02398524;0,249077491;0,149466192;0,029520295;7,39;4,472772277;0,430434783;0,47826087;0;0,039130435;0
020807;0,220858896;0,788501027;1940,734487;0,038304808;0,246943765;0,175843694;0,033414833;12,55;4,478368356;0,400817996;0,539877301;0;0,008179959;0
020808;0,28040201;0,772634791;1957,910865;0,042412451;0,271011673;0,154015887;0,072568093;10,43;4,599857854;0,547236181;0,366834171;0,00201005;0,02361809;0,001507538
020901;0,140883978;0,828729282;1927,664018;0,025912839;0,325088339;0,101910828;0,029446408;12,71;4,763968073;0,157458564;0,79281768;0;0;0
020902;0,225974026;0,784415584;1963,156707;0,028004667;0,383897316;0,248062016;0,019836639;19,48;4,613152805;0,218181818;0,651948052;0,002597403;0,002597403;0
020903;0,093167702;0,919254658;1968,086161;0,023880597;0,444776119;0,085106383;0,026865672;9,32;4,030247479;0,223602484;0,683229814;0;0,00621118;0
020904;0,255226481;0,778552746;1955,520974;0,027620397;0,277620397;0,113672496;0,061260623;12,89;4,713799806;0,398954704;0,493031359;0,00174216;0,024390244;0,00087108
020905;0,175384615;0,92;1970,719249;0,031367629;0,39272271;0,127819549;0,030112923;8,31;4,727187206;0,236923077;0,698461538;0;0,015384615;0,003076923
020906;0,227272727;0,871900826;1935,251534;0,019400353;0,366843034;0,1;0,0335097;10,33;4,80698152;0,227272727;0,719008264;0;0,016528926;0
020910;0,095723014;0,932653061;1962,735677;0,012440191;0,434449761;0,079411765;0,014354067;7,746666667;4,825591586;0,226069246;0,700610998;0,00610998;0,00814664;0,00203666
021001;0,253715499;0,889128095;1968,710387;0,046021841;0,257800312;0,245595855;0,023400936;8,6;4,548099762;0,645435244;0,307855626;0,001061571;0,005307856;0,001061571
021002;0,217647059;0,923303835;1952,199768;0,045045045;0,277027027;0,227129338;0,021396396;15;4,659756098;0,467647059;0,494117647;0;0,008823529;0
021008;0,205063291;0,839895013;1945,906316;0,053307009;0,248766041;0,258974359;0,027640671;11,9;4,367032967;0,496202532;0,473417722;0;0,005063291;0
021009;0,409642118;0,773226477;1966,633312;0,051409806;0,213792323;0,171618852;0,070886649;12,16333333;4,708025933;0,724341911;0,236616386;0,003253475;0,004436557;0,001478852
021010;0,323489933;0,912634409;1966,395781;0,034206307;0,282736505;0,243319269;0,024051309;8,375;4,536952256;0,587919463;0,373154362;0,002684564;0,004026846;0,001342282
021102;0,026960784;0,764127764;1977,602228;0,020408163;0,336197637;0,14084507;0,051557465;11,76;4,704225352;0,139705882;0,764705882;0,00245098;0,007352941;0,004901961
021103;0,022813688;0,765714286;1958,535308;0,016493056;0,409722222;0,187116564;0,026909722;6,46;4,458429561;0,220532319;0,655893536;0,003802281;0,009505703;0
021106;0,026166098;0,804794521;1960,9806;0,032679739;0,302664656;0,157125457;0,03670186;9,9;4,625;0,194539249;0,711035267;0,002275313;0,010238908;0,001137656
021107;0,029612756;0,772209567;1951,5762;0,024850895;0,399602386;0,154545455;0,031809145;12,3;4,061538462;0,157175399;0,683371298;0,002277904;0,020501139;0,004555809
021111;0,045543585;0,74962963;1985,303712;0,057245081;0,185648976;0,146994296;0,072947724;15,33;4,790559638;0,307541626;0,55582762;0,005876592;0,015670911;0,002938296
021115;0;0,673170732;1929,920538;0,018648019;0,370629371;0,025862069;0,023310023;7,32;3,1425;0,136585366;0,6;0;0;0
021116;0,030844156;0,767100977;1981,838255;0,052663809;0,200857318;0,107098381;0,056950398;10,23;4,378116343;0,189935065;0,650974026;0,01461039;0,016233766;0,001623377
021117;0,029411765;0,748603352;1985,574091;0,044985251;0,231563422;0,173579109;0,047935103;13,05;4,826750449;0,277573529;0,553308824;0,007352941;0,022058824;0,005514706
021118;0,042386185;0,847575058;1955,553333;0,029217719;0,319509896;0,139810427;0,049010368;10,3;4,598708487;0,155416013;0,786499215;0;0,009419152;0
021119;0,037878788;0,807594937;1947,717292;0,025200458;0,367697595;0,16730038;0,022909507;6,46;4,53364817;0,184343434;0,608585859;0,005050505;0,005050505;0,005050505
021120;0,044798785;0,734196497;1967,710331;0,034305867;0,26194293;0,09986413;0,082077589;8,88;4,673563218;0,395596052;0,47911921;0,01063022;0,022779043;0,000759301
021121;0,017169019;0,739953632;1976,645232;0,033079671;0,236993322;0,126397516;0,053113838;11,785;4,71621284;0,262876765;0,490652423;0,016024418;0,02022129;0,00305227
021122;0,088709677;0,830357143;1941,343348;0,007640879;0,29417383;0,200902935;0,009551098;8,87;4,484716157;0,217741935;0,677419355;0,008064516;0,02016129;0
021203;0,189830508;0,796264856;1966,657953;0,03375087;0,262352122;0,113122172;0,060542797;8,56;4,637183099;0,315254237;0,644067797;0,004237288;0,010169492;0,003389831
021206;0,046511628;0,864583333;1949,708955;0,011764706;0,46;0,077235772;0,023529412;8,79;4,420979021;0,131782946;0,790697674;0;0;0
021207;0,113207547;0,830188679;1966,492407;0,015697138;0,373961219;0,149758454;0,024930748;8,85;4,520808561;0,257861635;0,658280922;0,002096436;0,01048218;0,006289308
021208;0,08984375;0,8359375;1948,043403;0,024054983;0,359106529;0,207964602;0,005154639;10,5;4,644599303;0,2421875;0,6796875;0,0078125;0,0078125;0
021302;0,219679634;0,862385321;1936,259524;0,027911453;0,327237729;0,270833333;0,024061598;9,61;4,586374696;0,345537757;0,599542334;0,004576659;0,009153318;0
021303;0,228675136;0,895852535;1937,307394;0,033309958;0,285063114;0,253355705;0,031907433;12,34;4,784251969;0,221415608;0,727767695;0,00907441;0,007259528;0,000907441
021307;0,226643599;0,84083045;1961,665929;0,031528444;0,274845785;0,237347295;0,051405072;7,61;4,540358744;0,558823529;0,403114187;0,003460208;0,010380623;0
021308;0,303511706;0,806560135;1954,583455;0,041232151;0,226857051;0,135359116;0,088240013;11,235;4,645721125;0,52048495;0,397157191;0,005852843;0,023411371;0,00083612
021309;0,158268734;0,886584576;1954,533296;0,032178218;0,26460396;0,263480392;0,034158416;8,905;4,760167237;0,330103359;0,609819121;0,007751938;0,010981912;0
021401;0,139830508;0,81104034;1973,494658;0,03214596;0,284100782;0,156908665;0,015638575;11,23;4,496191513;0,379237288;0,569915254;0;0,004237288;0
021402;0,156164384;0,857534247;1942,101632;0,041387025;0,280760626;0,177835052;0,029082774;8,77;4,382660688;0,290410959;0,671232877;0;0,01369863;0,002739726
021403;0,313743219;0,812672176;1957,071476;0,04866509;0,224062183;0,128321944;0,092598851;12,84;4,723404255;0,553345389;0,380650995;0,003616637;0,009041591;0,000904159
021404;0,271978022;0,888888889;1960,316308;0,046336207;0,230603448;0,145679012;0,051724138;13,74;4,540540541;0,39010989;0,53021978;0,005494505;0,019230769;0
030102;0,092436975;0,831932773;1982,815868;0,038157895;0,184210526;0,114197531;0,047368421;8,82;4,73030303;0,193277311;0,579831933;0,159663866;0,025210084;0
030104;0,132;0,864;1989,99187;0,087516088;0,092664093;0,11311054;0,108108108;8;4,830136986;0,184;0,564;0,212;0,012;0
030105;0,107526882;0,856630824;1969,279867;0,048387097;0,176267281;0,155913978;0,035714286;6,45;4,801781737;0,164874552;0,702508961;0,096774194;0,007168459;0
030107;0,056680162;0,825910931;1985,593664;0,043715847;0,148907104;0,136986301;0,069672131;4,86;4,658402204;0,141700405;0,587044534;0,174089069;0,044534413;0
030108;0,053571429;0,93452381;1982,625984;0,041338583;0,198818898;0,102150538;0,041338583;10,71;4,692913386;0,101190476;0,672619048;0,160714286;0,005952381;0
030111;0,053061224;0,901639344;1961,221354;0,048746518;0,165738162;0,118243243;0,050139276;12,24;4,637119114;0,146938776;0,640816327;0,163265306;0,012244898;0,004081633
030112;0,056818182;0,943181818;1984,104396;0,034111311;0,206463196;0,133928571;0,039497307;5,11;4,864468864;0,073863636;0,755681818;0,125;0,017045455;0
030113;0,135181976;0,864818024;1983,421089;0,045026178;0,121465969;0,122787611;0,069109948;10,92;4,525946704;0,20797227;0,499133449;0,17677643;0,045060659;0,001733102
030118;0,113095238;0,862686567;1979,651911;0,058718861;0,137900356;0,140740741;0,06405694;11,01;4,775257732;0,166666667;0,470238095;0,244047619;0,041666667;0,008928571
030119;0,042307692;0,892307692;1983,156751;0,023684211;0,292105263;0,174657534;0,042105263;7,31;4,529816514;0,080769231;0,780769231;0,092307692;0,015384615;0
030120;0,042944785;0,938650307;1965,923214;0,034693878;0,236734694;0,177777778;0,042857143;10,43;4,817857143;0,061349693;0,82208589;0,110429448;0,006134969;0
030125;0,112138728;0,828901734;1986,2917;0,04596835;0,125470987;0,13375295;0,063300678;7,885;4,649758454;0,205780347;0,553757225;0,161849711;0,027745665;0,003468208
030126;0,051344743;0,86797066;1969,582803;0,02274642;0,249368155;0,18647541;0,053917439;7,63;4,711256117;0,158924205;0,655256724;0,078239609;0,041564792;0
030127;0,107073329;0,708630759;1984,110381;0,05751148;0,144762738;0,151529194;0,069538596;11,16;4,75408805;0,266709929;0,476963011;0,120051914;0,051914341;0,001946788
030128;0,065989848;0,908629442;1982,289735;0,04313099;0,196485623;0,146153846;0,023961661;10,87;4,764900662;0,101522843;0,746192893;0,111675127;0,010152284;0
030129;0,078125;0,9375;1980,485531;0,055813953;0,231007752;0,127192982;0,020155039;18,51333333;4,41;0,057291667;0,880208333;0,026041667;0,005208333;0,005208333
030201;0,16828479;0,866883117;1985,861891;0,041996047;0,121047431;0,119345525;0,070158103;12,14;4,887573964;0,349514563;0,396440129;0,09223301;0,042071197;0
030202;0,0625;0,819078947;1982,680124;0,049382716;0,157126824;0,125874126;0,022446689;12,83;4,826086957;0,25;0,470394737;0,115131579;0,016447368;0,003289474
030203;0,093877551;0,824489796;1979,043321;0,040506329;0,140506329;0,10723192;0,062025316;9,8;4,526315789;0,32244898;0,355102041;0,106122449;0,048979592;0
030205;0,092936803;0,866171004;1981,244792;0,038335159;0,127053669;0,09030837;0,038335159;9,67;4,549295775;0,19330855;0,468401487;0,141263941;0,022304833;0
030206;0,03358209;0,894736842;1973,34691;0,05420354;0,14380531;0,106060606;0,037610619;11,94;4,963483146;0,22761194;0,597014925;0,093283582;0,014925373;0
030208;0,118935837;0,835680751;1987,236842;0,048484848;0,128205128;0,135779817;0,036363636;15,02;4,751846381;0,292644757;0,348982786;0,0657277;0,042253521;0,00312989
030209;0,087280702;0,696436428;1977,621362;0,048130841;0,100623053;0,156692217;0,072040498;15,99;4,658705217;0,534649123;0,184210526;0,018640351;0,121491228;0,000219298
030210;0,079510703;0,86196319;1980,063218;0,049309665;0,129191321;0,173913043;0,051282051;10,09;4,34502924;0,333333333;0,354740061;0,076452599;0,033639144;0
030212;0,041825095;0,874524715;1973,878223;0,040428062;0,154577883;0,100490196;0,053507729;10,65;4,60982659;0,216730038;0,551330798;0,136882129;0,022813688;0,007604563
030213;0,128164557;0,632911392;1961,371355;0,040426727;0,193711398;0,106981982;0,098820887;9,49;4,66148532;0,439873418;0,237341772;0,055379747;0,139240506;0
030215;0,018739353;0,850085179;1977,826873;0,048032703;0,160960654;0,09602649;0,036791007;14,48;4,757457847;0,293015332;0,30834753;0,105621806;0,059625213;0,001703578
030216;0,106132075;0,85106383;1987,708779;0,042307692;0,146923077;0,121510673;0,062307692;9,91;4,586813187;0,301886792;0,400943396;0,117924528;0,04245283;0
030218;0,076691729;0,862951807;1984,793079;0,054018445;0,124286342;0,108370044;0,03030303;14,44;4,460856721;0,216541353;0,535338346;0,091729323;0,02556391;0,001503759
030220;0,109090909;0,829545455;1973,331622;0,030194105;0,186915888;0,078341014;0,041696621;10,23;4,329831933;0,35;0,377272727;0,068181818;0,031818182;0,004545455
030221;0,041666667;0,902777778;1980,379699;0,05065123;0,13024602;0,13372093;0,005788712;12,04;4,203007519;0,189814815;0,490740741;0,083333333;0,027777778;0
030224;0,049429658;0,919847328;1980,222071;0,048484848;0,19030303;0,111405836;0,036363636;11,41;4,896457766;0,133079848;0,505703422;0,117870722;0,007604563;0
030228;0,028462998;0,899239544;1974,387462;0,0448;0,136533333;0,065049614;0,020266667;15,37;4,297709924;0,263757116;0,30740038;0,058823529;0,011385199;0
030234;0,041474654;0,920560748;1967,181992;0,04483188;0,115815691;0,099502488;0,00871731;16,59;4,796153846;0,207373272;0,285714286;0,069124424;0,02764977;0,004608295
030235;0,0456621;0,868501529;1984,670775;0,055175559;0,13999088;0,120040692;0,042407661;12,18;4,808009423;0,146118721;0,616438356;0,100456621;0,02130898;0,00304414
030237;0,049145299;0,826923077;1980,977401;0,034300792;0,142480211;0,101152369;0,040897098;12,18;4,824858757;0,282051282;0,290598291;0,072649573;0,044871795;0
030242;0,098092643;0,871934605;1976,692568;0,048780488;0,139260425;0,133550489;0,040912667;11,72;4,485193622;0,239782016;0,40599455;0,076294278;0,04359673;0
030243;0,093837535;0,806722689;1977,573699;0,047267997;0,121856028;0,113240418;0,034258456;15,55;4,699564586;0,275910364;0,394957983;0,075630252;0,054621849;0,00140056
030244;0,044827586;0,848275862;1979,488034;0,048967835;0,119539126;0,101090188;0,034085454;17,76;4,777015437;0,325862069;0,353448276;0,082758621;0,022413793;0,001724138
